,Area,Location,No. of Bedrooms,New/Resale,Gymnasium,Lift Available,Car Parking,Maintenance Staff,24x7 Security,Children Play Area,Clubhouse,Intercom,Landscaped Gardens,Indoor Games,Gas Connection,Jogging Track,Swimming Pool,Price,#VALUE!
4861,674,Kurla,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,14800000,21958.45697
4858,470,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10300000,21914.89362
4860,459,Kurla,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,10000000,21786.49237
3398,950,Kurla,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,16500000,17368.42105
2795,1350,Kurla,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,22500000,16666.66667
3942,500,Kurla,1,1,1,1,0,0,0,1,1,1,1,0,0,0,1,8100000,16200
3805,610,Kurla,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1,9800000,16065.57377
2794,575,Kurla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9000000,15652.17391
2807,750,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11000000,14666.66667
344,780,Kurla,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,11000000,14102.5641
1040,1077,Kurla,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,14000000,12999.07149
2793,695,Kurla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8600000,12374.10072
2800,900,Kurla,2,0,0,1,0,0,0,1,0,0,0,0,0,0,0,11000000,12222.22222
2808,750,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9000000,12000
2798,700,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8298999,11855.71286
2803,680,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7898999,11616.175
2801,690,Kurla,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,7998999,11592.75217
2805,700,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7998999,11427.14143
2796,725,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8200000,11310.34483
2797,720,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8100000,11250
2802,700,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7798999,11141.42714
2806,1676,Kurla,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,18500000,11038.18616
2558,1050,Kurla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11000000,10476.19048
2804,1100,Kurla,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11500000,10454.54545
2556,1120,Kurla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500000,10267.85714
2799,750,Kurla,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7598999,10131.99867
3430,410,Kurla,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,2100000,5121.95122
3429,425,Kurla,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,2150000,5058.823529
3425,425,Kurla,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2100000,4941.176471
3909,1040,Lower Parel,1,1,1,1,0,0,0,1,1,1,0,0,1,0,1,46000000,44230.76923
799,1388,Lower Parel,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,55000000,39625.36023
354,1168,Lower Parel,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,45000000,38527.39726
1810,1557,Lower Parel,3,1,1,0,0,0,0,1,0,1,0,0,0,0,1,55000000,35324.34168
268,2880,Lower Parel,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,101400000,35208.33333
265,1200,Lower Parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,42000000,35000
1582,6381,Lower Parel,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,160000000,25074.43974
1046,2500,Lower Parel,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,60000000,24000
3055,551,Malad,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,20000000,36297.64065
2671,700,Malad,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,25000000,35714.28571
3182,1466,Malad,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1,43500000,29672.57844
5788,614,Malad,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18000000,29315.96091
5787,677,Malad,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,19800000,29246.67651
3179,768,Malad,2,1,1,1,0,0,1,1,1,1,1,1,0,1,1,21800000,28385.41667
2969,710,Malad,2,1,1,1,1,0,1,1,1,1,0,0,0,1,1,18900000,26619.71831
3180,1055,Malad,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1,27500000,26066.35071
3181,1055,Malad,3,1,1,1,0,0,1,1,1,1,1,1,0,1,1,27500000,26066.35071
539,1200,Malad,3,1,1,1,0,0,1,1,1,0,1,1,0,1,1,30000000,25000
3183,1906,Malad,4,1,1,1,0,0,1,1,1,1,1,1,0,1,1,47500000,24921.30115
6326,1600,Malad,3,0,1,1,0,0,0,1,1,1,1,0,0,0,1,39000000,24375
2506,823,Malad,2,0,0,1,0,0,0,1,0,1,0,0,1,0,0,20000000,24301.33657
2598,1596,Malad,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,38100000,23872.18045
3241,750,Malad,2,0,1,1,0,1,1,1,0,1,0,0,1,0,0,17500000,23333.33333
2157,1080,Malad,3,0,0,0,0,0,0,1,0,1,0,0,1,0,0,25000000,23148.14815
5268,771,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17700000,22957.19844
5272,733,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16800000,22919.50887
5270,978,Malad,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,22400000,22903.88548
5271,734,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,16800000,22888.28338
5269,769,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,17600000,22886.86606
5650,890,Malad,3,1,1,1,1,0,1,1,1,0,1,1,0,1,1,20299999,22808.98764
5652,716,Malad,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,16299999,22765.36173
5651,727,Malad,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,16200000,22283.35626
5649,688,Malad,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,15300000,22238.37209
3046,599,Malad,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,13300000,22203.67279
3047,669,Malad,2,1,1,1,1,0,1,1,1,1,0,1,0,1,1,14800000,22122.571
2450,742,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16299999,21967.65364
673,1850,Malad,3,1,1,0,0,0,0,1,0,0,0,0,0,0,1,40199999,21729.72919
6330,1250,Malad,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,27000000,21600
2448,742,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16000000,21563.34232
3703,1090,Malad,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,23500000,21559.63303
6328,1250,Malad,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,26500000,21200
3043,457,Malad,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,9500000,20787.74617
3044,480,Malad,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,9900000,20625
3045,480,Malad,1,1,1,1,1,0,1,1,1,1,0,1,0,1,1,9900000,20625
243,560,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500000,20535.71429
2839,1280,Malad,2,0,1,0,0,0,0,1,0,0,0,0,0,0,1,26000000,20312.5
440,1305,Malad,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,26500000,20306.51341
2452,720,Malad,2,1,1,1,1,0,1,1,1,1,0,1,1,1,1,14600000,20277.77778
2998,310,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6200000,20000
2341,1000,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20000000,20000
196,1100,Malad,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,22000000,20000
5517,1100,Malad,2,0,1,1,1,0,1,1,1,1,0,0,1,1,1,22000000,20000
2234,1630,Malad,3,1,1,1,0,0,0,1,1,1,0,0,1,0,1,32500000,19938.65031
6181,385,Malad,1,1,1,1,0,0,1,1,1,1,1,0,0,0,1,7500000,19480.51948
206,1100,Malad,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21400000,19454.54545
2426,1101,Malad,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,21400000,19436.87557
2446,826,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16000000,19370.46005
5511,1550,Malad,3,0,1,1,1,0,1,1,0,1,0,1,1,1,1,30000000,19354.83871
5814,950,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,18000000,18947.36842
3378,1290,Malad,2,0,1,1,0,0,0,1,1,0,0,0,0,1,1,24000000,18604.65116
2427,872,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,16200000,18577.98165
230,1672,Malad,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,31000000,18540.66986
2236,1350,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,25000000,18518.51852
2180,806,Malad,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14900000,18486.35236
2503,548,Malad,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,10100000,18430.65693
5399,1160,Malad,2,1,1,1,0,0,1,1,1,1,0,1,0,0,1,21300000,18362.06897
271,600,Malad,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,11000000,18333.33333
657,874,Malad,2,0,1,1,1,0,1,0,0,1,1,0,0,0,0,16000000,18306.63616
2034,1100,Malad,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,20099999,18272.72636
2694,630,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11500000,18253.96825
5415,1420,Malad,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,25800000,18169.01408
1964,2300,Malad,4,0,1,1,1,0,1,1,1,1,0,0,1,1,1,41200000,17913.04348
2670,365,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,17808.21918
6325,590,Malad,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,10500000,17796.61017
231,1200,Malad,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,21100000,17583.33333
1730,585,Malad,1,1,1,1,1,0,1,1,1,0,1,0,0,1,0,10200000,17435.89744
4879,1266,Malad,2,0,1,1,0,0,1,1,1,1,1,1,0,1,1,22000000,17377.56714
5671,1250,Malad,3,0,1,1,1,0,1,1,0,1,1,0,1,1,0,21700000,17360
2226,1100,Malad,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,19000000,17272.72727
2227,1100,Malad,2,1,1,1,1,0,1,1,1,1,1,0,1,1,1,19000000,17272.72727
262,1600,Malad,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,27500000,17187.5
3849,1164,Malad,2,0,1,1,1,0,1,1,1,1,0,0,0,1,1,20000000,17182.13058
219,1264,Malad,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,21600000,17088.60759
4775,1290,Malad,2,1,1,1,1,0,1,1,1,0,0,0,0,1,1,22000000,17054.26357
4773,2580,Malad,4,1,1,1,1,0,1,1,1,0,0,0,0,1,1,44000000,17054.26357
4760,4240,Malad,5,1,1,1,1,0,1,1,1,0,0,0,0,1,1,72300000,17051.88679
4774,2120,Malad,3,1,1,1,1,0,1,1,1,0,0,0,0,1,1,36100000,17028.30189
1666,650,Malad,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,11000000,16923.07692
2396,580,Malad,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,9800000,16896.55172
2237,1601,Malad,3,1,0,1,1,1,0,1,0,1,1,0,1,0,0,27000000,16864.45971
1028,1280,Malad,2,0,1,1,1,1,1,1,1,1,0,0,0,1,1,21500000,16796.875
198,2600,Malad,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,43500000,16730.76923
1965,720,Malad,1,0,1,1,1,0,1,1,1,1,0,0,1,1,1,12000000,16666.66667
5400,1804,Malad,3,1,1,1,1,1,0,1,1,1,1,0,0,0,1,30000000,16629.71175
6254,1815,Malad,3,0,0,1,1,1,0,1,1,0,1,0,0,0,0,30000000,16528.92562
721,970,Malad,2,0,1,0,1,1,1,1,0,1,1,1,0,0,1,16000000,16494.84536
2818,820,Malad,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13500000,16463.41463
676,1310,Malad,3,1,1,1,1,0,1,1,1,1,1,0,0,1,1,21500000,16412.21374
1027,1280,Malad,2,0,1,1,1,1,1,1,1,1,0,0,0,1,1,21000000,16406.25
205,1450,Malad,3,1,1,1,1,0,1,1,1,0,1,0,0,1,1,23700000,16344.82759
2578,600,Malad,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,9800000,16333.33333
191,1200,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19500000,16250
4900,1818,Malad,3,0,1,1,0,0,1,1,1,1,1,1,0,1,1,29500000,16226.62266
2238,1340,Malad,2,1,1,1,1,1,0,1,0,1,1,0,1,0,0,21500000,16044.77612
4874,686,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,11000000,16034.98542
2686,2310,Malad,3,0,1,1,1,0,1,1,1,0,0,0,0,1,1,37000000,16017.31602
1130,1250,Malad,2,1,1,0,0,0,0,1,1,0,0,0,0,1,1,20000000,16000
4875,1250,Malad,2,0,1,1,0,0,0,1,0,0,0,0,1,0,0,20000000,16000
5380,1250,Malad,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,20000000,16000
5401,1440,Malad,2,1,1,1,1,1,0,1,1,1,1,0,0,0,1,23000000,15972.22222
3766,1100,Malad,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,17500000,15909.09091
2817,570,Malad,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,9000000,15789.47368
3437,1500,Malad,3,0,1,1,0,0,0,1,0,1,0,0,0,0,1,23500000,15666.66667
1207,550,Malad,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8600000,15636.36364
2689,1155,Malad,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,18000000,15584.41558
5110,2050,Malad,3,0,1,1,1,1,1,1,1,1,1,1,1,1,1,31900000,15560.97561
918,1500,Malad,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,23300000,15533.33333
6083,600,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9300000,15500
2229,1000,Malad,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,15500000,15500
4885,594,Malad,1,0,1,1,1,0,1,0,1,0,0,0,0,1,1,9200000,15488.21549
2244,1390,Malad,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,21500000,15467.6259
1667,650,Malad,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,10000000,15384.61538
4897,2419,Malad,4,0,1,1,0,0,1,1,1,1,1,1,1,1,1,37000000,15295.57668
2843,495,Malad,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,7500000,15151.51515
5358,495,Malad,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,7500000,15151.51515
4876,1023,Malad,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15500000,15151.51515
2692,2310,Malad,3,0,1,1,1,0,1,1,1,0,0,0,0,1,1,35000000,15151.51515
4882,760,Malad,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,11500000,15131.57895
2398,900,Malad,2,1,1,1,0,1,1,1,0,1,1,0,0,1,1,13500000,15000
1932,950,Malad,2,0,1,1,1,1,1,1,1,1,1,0,0,0,0,14200000,14947.36842
5844,1815,Malad,3,0,1,1,1,1,0,1,0,1,1,0,1,0,0,27000000,14876.03306
2516,350,Malad,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,5200000,14857.14286
2666,640,Malad,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,9500000,14843.75
1546,1047,Malad,2,1,1,1,1,0,1,1,1,1,1,0,0,1,1,15500000,14804.20248
4877,1115,Malad,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,16500000,14798.20628
4988,1760,Malad,3,0,1,1,0,0,1,1,1,1,1,1,1,1,1,26000000,14772.72727
4890,490,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7200000,14693.87755
5287,1775,Malad,3,1,1,1,1,0,0,1,1,1,0,0,0,0,1,26000000,14647.88732
3027,650,Malad,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,9500000,14615.38462
5631,910,Malad,2,1,1,1,1,0,0,1,1,1,1,1,0,1,1,13300000,14615.38462
2517,200,Malad,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2900000,14500
6223,650,Malad,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,9400000,14461.53846
2864,450,Malad,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,6500000,14444.44444
2512,450,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,14444.44444
5285,1290,Malad,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,18500000,14341.08527
4898,855,Malad,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,12200000,14269.00585
3683,1145,Malad,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,16299999,14235.80699
252,1672,Malad,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,23800000,14234.44976
3673,1050,Malad,2,1,1,1,1,0,1,1,1,1,1,1,1,1,1,14900000,14190.47619
2411,600,Malad,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,8500000,14166.66667
1206,608,Malad,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,8600000,14144.73684
1002,935,Malad,2,0,1,1,1,1,1,0,1,1,1,0,0,1,1,13200000,14117.64706
2529,1350,Malad,3,0,1,1,1,0,1,1,1,1,1,1,1,1,1,19000000,14074.07407
253,1457,Malad,3,1,1,1,1,0,1,0,0,0,1,0,0,0,1,20500000,14070.00686
2467,1850,Malad,3,1,1,1,0,0,1,1,1,0,1,1,1,1,1,26000000,14054.05405
2518,200,Malad,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2800000,14000
5079,350,Malad,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,4900000,14000
4881,1660,Malad,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,23200000,13975.90361
2035,840,Malad,2,1,1,1,1,0,1,0,1,0,0,0,0,1,0,11700000,13928.57143
2453,1400,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,0,19500000,13928.57143
5600,1350,Malad,3,0,1,1,1,1,1,1,1,1,0,1,1,1,1,18800000,13925.92593
6084,1000,Malad,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,13799999,13799.999
2468,1850,Malad,3,1,1,1,1,0,1,1,1,1,1,0,1,1,1,25500000,13783.78378
4887,800,Malad,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,11000000,13750
232,1200,Malad,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,16500000,13750
5425,350,Malad,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,4800000,13714.28571
2218,1350,Malad,2,1,1,1,1,0,1,1,1,0,0,0,1,1,1,18500000,13703.7037
2585,1450,Malad,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,19800000,13655.17241
5615,890,Malad,2,0,1,1,0,1,1,1,1,1,1,0,1,1,1,12100000,13595.50562
4889,552,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7500000,13586.95652
2131,994,Malad,2,1,1,0,1,0,0,0,0,0,1,0,0,0,1,13500000,13581.48893
3804,700,Malad,1,0,1,1,1,0,1,1,1,0,1,1,0,1,1,9500000,13571.42857
2191,1100,Malad,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14900000,13545.45455
4880,960,Malad,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,13000000,13541.66667
5638,650,Malad,1,0,1,1,1,1,1,1,1,1,0,1,1,1,1,8800000,13538.46154
229,2780,Malad,4,1,1,1,1,1,1,1,1,1,1,1,0,1,1,37500000,13489.20863
2312,728,Malad,1,1,1,1,0,0,0,0,0,1,0,0,0,0,1,9800000,13461.53846
2316,728,Malad,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9800000,13461.53846
5599,1404,Malad,3,1,1,1,0,1,1,1,0,1,1,0,1,1,1,18900000,13461.53846
4886,709,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9500000,13399.15374
2521,225,Malad,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,3000000,13333.33333
1320,750,Malad,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10000000,13333.33333
3794,750,Malad,1,1,1,1,0,0,1,1,1,1,1,0,1,1,1,10000000,13333.33333
5257,750,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,10000000,13333.33333
5604,750,Malad,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,10000000,13333.33333
5605,750,Malad,1,1,1,1,1,0,1,1,1,1,0,1,1,1,1,10000000,13333.33333
5613,750,Malad,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,10000000,13333.33333
6182,1050,Malad,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,14000000,13333.33333
2476,1140,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,15200000,13333.33333
4884,696,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9200000,13218.3908
5591,1350,Malad,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,17800000,13185.18519
2519,220,Malad,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2900000,13181.81818
2520,220,Malad,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2900000,13181.81818
2420,1050,Malad,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,13799999,13142.85619
5592,990,Malad,2,0,1,1,1,1,1,1,1,1,0,1,1,1,1,13000000,13131.31313
1327,750,Malad,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,9800000,13066.66667
441,995,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,13000000,13065.32663
235,1170,Malad,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,15200000,12991.45299
2031,1232,Malad,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,16000000,12987.01299
5639,650,Malad,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,8400000,12923.07692
5640,650,Malad,1,0,1,1,0,0,0,1,1,1,1,0,1,0,1,8400000,12923.07692
5829,310,Malad,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4000000,12903.22581
5304,225,Malad,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,2900000,12888.88889
5317,225,Malad,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2900000,12888.88889
2695,1125,Malad,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14500000,12888.88889
2615,1135,Malad,2,0,1,1,0,0,0,1,1,1,0,0,1,0,1,14600000,12863.43612
3195,1400,Malad,2,0,1,1,1,0,1,1,1,1,0,0,1,1,0,18000000,12857.14286
3445,1170,Malad,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,15000000,12820.51282
4888,742,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,9500000,12803.2345
3803,1100,Malad,2,1,1,1,0,0,0,1,1,1,0,0,1,0,1,14000000,12727.27273
5305,225,Malad,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,2850000,12666.66667
6196,750,Malad,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,9500000,12666.66667
2315,1066,Malad,2,1,1,1,0,0,0,0,0,1,0,0,0,0,0,13500000,12664.1651
4712,356,Malad,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4500000,12640.44944
5637,650,Malad,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,8200000,12615.38462
2477,1150,Malad,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,14500000,12608.69565
4873,1072,Malad,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,13500000,12593.28358
2225,1600,Malad,3,1,1,1,1,0,1,1,1,1,1,1,1,1,1,20000000,12500
2179,1200,Malad,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,14900000,12416.66667
3500,685,Malad,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,8500000,12408.75912
1380,1290,Malad,2,0,1,1,1,0,1,1,1,0,1,1,0,1,1,16000000,12403.10078
1323,750,Malad,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,9300000,12400
2853,525,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500000,12380.95238
6185,1050,Malad,2,0,1,1,1,0,1,1,1,1,0,1,1,1,1,13000000,12380.95238
2607,340,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4200000,12352.94118
922,750,Malad,1,1,1,1,1,0,1,0,1,0,0,1,0,1,1,9200000,12266.66667
5590,750,Malad,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,9200000,12266.66667
3796,700,Malad,1,1,1,1,0,1,1,1,0,1,1,0,0,1,1,8500000,12142.85714
5357,1566,Malad,3,0,1,1,0,0,0,1,1,1,0,0,1,0,0,19000000,12132.82248
5585,1066,Malad,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12900000,12101.31332
2525,1600,Malad,3,1,1,1,0,1,1,1,1,1,1,0,1,1,1,19300000,12062.5
3501,685,Malad,1,0,1,1,1,0,1,1,1,0,0,0,0,1,0,8200000,11970.80292
3795,1170,Malad,2,0,1,0,1,0,1,1,1,1,1,0,0,0,1,14000000,11965.81197
1093,670,Malad,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,8000000,11940.29851
2325,1010,Malad,2,0,1,1,1,0,1,1,1,1,1,0,0,0,1,12000000,11881.18812
2524,750,Malad,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,8900000,11866.66667
438,1185,Malad,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,14000000,11814.34599
3235,411,Malad,1,1,1,1,0,0,0,1,1,1,0,1,1,1,0,4850000,11800.48662
4899,1021,Malad,2,0,1,1,0,0,0,1,1,1,0,0,0,0,1,12000000,11753.18315
5603,750,Malad,1,0,1,1,0,1,1,1,1,1,0,0,1,0,0,8800000,11733.33333
5524,1068,Malad,2,0,1,1,1,0,1,1,1,1,1,1,1,1,1,12500000,11704.11985
3659,1125,Malad,2,1,1,1,0,0,0,0,0,1,0,0,1,0,0,12900000,11466.66667
3041,725,Malad,1,1,1,1,1,0,1,1,1,1,1,0,1,0,1,8300000,11448.27586
2033,710,Malad,1,1,1,1,1,0,1,0,1,1,1,0,0,1,1,8100000,11408.4507
3113,340,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3800000,11176.47059
5899,700,Malad,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,7800000,11142.85714
3767,700,Malad,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,7798999,11141.42714
3243,729,Malad,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,8100000,11111.11111
2668,550,Malad,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6100000,11090.90909
2032,975,Malad,2,1,1,1,1,0,1,0,1,1,1,0,0,1,1,10300000,10564.10256
3081,1100,Malad,2,1,1,1,0,1,1,1,0,0,1,0,0,1,1,11500000,10454.54545
442,1014,Malad,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,10600000,10453.64892
2522,225,Malad,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2300000,10222.22222
